cluster_sample_id,feat_900.00,feat_905.76,feat_911.51,feat_917.27,feat_923.02,feat_928.78,feat_934.53,feat_940.29,feat_946.04,feat_951.80,feat_957.55,feat_963.31,feat_969.06,feat_974.82,feat_980.58,feat_986.33,feat_992.09,feat_997.84,feat_1003.60,feat_1009.35,feat_1015.11,feat_1020.86,feat_1026.62,feat_1032.37,feat_1038.13,feat_1043.88,feat_1049.64,feat_1055.40,feat_1061.15,feat_1066.91,feat_1072.66,feat_1078.42,feat_1084.17,feat_1089.93,feat_1095.68,feat_1101.44,feat_1107.19,feat_1112.95,feat_1118.71,feat_1124.46,feat_1130.22,feat_1135.97,feat_1141.73,feat_1147.48,feat_1153.24,feat_1158.99,feat_1164.75,feat_1170.50,feat_1176.26,feat_1182.01,feat_1187.77,feat_1193.53,feat_1199.28,feat_1205.04,feat_1210.79,feat_1216.55,feat_1222.30,feat_1228.06,feat_1233.81,feat_1239.57,feat_1245.32,feat_1251.08,feat_1256.83,feat_1262.59,feat_1268.35,feat_1274.10,feat_1279.86,feat_1285.61,feat_1291.37,feat_1297.12,feat_1302.88,feat_1308.63,feat_1314.39,feat_1320.14,feat_1325.90,feat_1331.65,feat_1337.41,feat_1343.17,feat_1348.92,feat_1354.68,feat_1360.43,feat_1366.19,feat_1371.94,feat_1377.70,feat_1383.45,feat_1389.21,feat_1394.96,feat_1400.72,feat_1406.47,feat_1412.23,feat_1417.99,feat_1423.74,feat_1429.50,feat_1435.25,feat_1441.01,feat_1446.76,feat_1452.52,feat_1458.27,feat_1464.03,feat_1469.78,feat_1475.54,feat_1481.29,feat_1487.05,feat_1492.81,feat_1498.56,feat_1504.32,feat_1510.07,feat_1515.83,feat_1521.58,feat_1527.34,feat_1533.09,feat_1538.85,feat_1544.60,feat_1550.36,feat_1556.12,feat_1561.87,feat_1567.63,feat_1573.38,feat_1579.14,feat_1584.89,feat_1590.65,feat_1596.40,feat_1602.16,feat_1607.91,feat_1613.67,feat_1619.42,feat_1625.18,feat_1630.94,feat_1636.69,feat_1642.45,feat_1648.20,feat_1653.96,feat_1659.71,feat_1665.47,feat_1671.22,feat_1676.98,feat_1682.73,feat_1688.49,feat_1694.24,feat_1700.00,label
SW_MD_2-3_20250417_raw_swir,0.3148442208766937,0.4033113121986389,0.4661853015422821,0.5189003944396973,0.5757548809051514,0.550800085067749,0.5415260195732117,0.5636224746704102,0.5678858757019043,0.5548784732818604,0.5716032385826111,0.577358603477478,0.5703785419464111,0.5690528750419617,0.5726621747016907,0.5767931342124939,0.5778051614761353,0.5791266560554504,0.5803140997886658,0.5840808749198914,0.5857254266738892,0.5911439061164856,0.5959315896034241,0.5968942046165466,0.5986252427101135,0.6007258296012878,0.6024423837661743,0.6017789840698242,0.6043286323547363,0.6066628098487854,0.6055545806884766,0.606398344039917,0.6083467602729797,0.6076442003250122,0.6004612445831299,0.5897933840751648,0.5821866989135742,0.5774020552635193,0.5749363303184509,0.57115238904953,0.5623466968536377,0.5509113073348999,0.5388792157173157,0.5293903946876526,0.5225064158439636,0.5152441263198853,0.5090261697769165,0.5063019394874573,0.5043847560882568,0.5031347274780273,0.5031209588050842,0.5013076066970825,0.5001500844955444,0.5016794800758362,0.5021949410438538,0.5014963150024414,0.5012550950050354,0.5013083815574646,0.501778781414032,0.5035354495048523,0.5062219500541687,0.5078466534614563,0.5071576237678528,0.5054178833961487,0.5031356811523438,0.5006148219108582,0.4975927472114563,0.4929920732975006,0.4867780804634094,0.4799517691135406,0.4717960059642792,0.4613742530345917,0.4492264091968536,0.4364995658397674,0.4248769581317901,0.4141336381435394,0.4025644958019256,0.3897320628166199,0.3756416738033294,0.3608576357364654,0.3466112017631531,0.3337994813919067,0.3204928636550903,0.3033082783222198,0.2814591228961944,0.2572892308235168,0.2338534444570541,0.2123098522424698,0.1927537769079208,0.1761807948350906,0.1635323762893676,0.154250681400299,0.1470727324485778,0.1415443420410156,0.1375249326229095,0.1347254365682602,0.1326487213373184,0.1311329752206802,0.1304188072681427,0.1306732892990112,0.1315954476594925,0.1331361234188079,0.1353965699672699,0.1389777362346649,0.1439166665077209,0.1493433564901352,0.1544120609760284,0.1591874659061432,0.1640754640102386,0.1693966090679168,0.1747413128614425,0.1799075603485107,0.1844484508037567,0.1887122243642807,0.1929356604814529,0.1972696781158447,0.2015715539455413,0.2056251019239425,0.2097691744565963,0.2137805968523025,0.2176997810602188,0.2217502743005752,0.2261373847723007,0.2309297770261764,0.2355986833572387,0.2396657615900039,0.2424037009477615,0.2438702881336212,0.2445662915706634,0.2451180815696716,0.2459676563739776,0.2471181154251098,0.2483149319887161,0.2492444217205047,0.2499649375677108,0.250042974948883,0.2494289278984069,0.2478606253862381,0.2452390342950821,0.2419156730175018,MD
SW_WW_1-11_20250417_raw_swir,0.428215354681015,0.4720839560031891,0.5130354166030884,0.5778170228004456,0.609805166721344,0.5728273391723633,0.5859690308570862,0.6111899018287659,0.6205559372901917,0.6040951609611511,0.5929479598999023,0.5960178375244141,0.5989347100257874,0.595842719078064,0.5968575477600098,0.5970377326011658,0.6008316278457642,0.6055163145065308,0.608483076095581,0.6102354526519775,0.616364061832428,0.6266293525695801,0.6308930516242981,0.631165087223053,0.6366190314292908,0.6393589377403259,0.6410748362541199,0.6417877674102783,0.6466479897499084,0.6520938873291016,0.6485588550567627,0.64288729429245,0.6391966342926025,0.6383686065673828,0.6374400854110718,0.6293078660964966,0.621475100517273,0.6152878403663635,0.6089739203453064,0.6006594896316528,0.5892345905303955,0.5774492621421814,0.5652690529823303,0.5502867102622986,0.5381162762641907,0.5327945351600647,0.5300966501235962,0.5258973836898804,0.5219951868057251,0.5208345651626587,0.5196280479431152,0.5167837142944336,0.515772819519043,0.5169920325279236,0.5172954201698303,0.5168070793151855,0.5167325735092163,0.5175313353538513,0.5187599658966064,0.518913984298706,0.5191038846969604,0.5202710628509521,0.521354079246521,0.5217761397361755,0.5207539796829224,0.517653226852417,0.5129757523536682,0.5078812837600708,0.5021088123321533,0.4942011833190918,0.4836654365062713,0.4715175032615661,0.459407091140747,0.4477133452892303,0.435980349779129,0.4236970245838165,0.4099885821342468,0.3957896530628204,0.3819620609283447,0.3679892122745514,0.3527970314025879,0.3368589878082275,0.320760577917099,0.3027454912662506,0.2804511487483978,0.2549635171890259,0.2300816029310226,0.2082954943180084,0.1895711421966552,0.1732669025659561,0.1600213199853897,0.1503798216581344,0.143343910574913,0.1379957497119903,0.1340291500091552,0.1310798823833465,0.1285815089941024,0.1263677775859832,0.1249651610851287,0.1251343488693237,0.1269659548997879,0.130222201347351,0.1340226233005523,0.1379408687353134,0.1418169736862182,0.1455589830875396,0.1492606103420257,0.1532234996557235,0.1575717478990554,0.1623864322900772,0.1675431281328201,0.1732746511697769,0.1793221682310104,0.1855398416519165,0.1914525777101516,0.1968199014663696,0.2014538645744323,0.2053826749324798,0.2090929299592971,0.212715744972229,0.2164123952388763,0.2200973778963089,0.223551943898201,0.2266847193241119,0.2292180657386779,0.2312584370374679,0.2329205572605133,0.2344979643821716,0.2361071109771728,0.2376694679260254,0.2391974329948425,0.2406632006168365,0.2421582490205764,0.2436693459749221,0.2452017813920974,0.2463428378105163,0.2467721104621887,0.2461389452219009,0.2444882839918136,0.2423744946718216,WW
SW_WW_1-13_20250414_raw_swir,0.5017785429954529,0.5202892422676086,0.5628701448440552,0.560184121131897,0.588249683380127,0.6008846163749695,0.6273453831672668,0.6588414907455444,0.642147421836853,0.6122605204582214,0.6060667037963867,0.6031723022460938,0.5917304158210754,0.5889647603034973,0.5906371474266052,0.5943410396575928,0.6006584763526917,0.5992705821990967,0.6002258062362671,0.6064947843551636,0.6092044115066528,0.6185229420661926,0.6253098249435425,0.6260441541671753,0.6228188872337341,0.6231943964958191,0.6303761601448059,0.6310960650444031,0.6284356713294983,0.631041944026947,0.6315686106681824,0.6301056146621704,0.6285312175750732,0.6258746981620789,0.6248422861099243,0.6249628067016602,0.6234925389289856,0.6164761781692505,0.6087851524353027,0.6046838164329529,0.6008191108703613,0.5929704904556274,0.5816006660461426,0.5711709260940552,0.5626031756401062,0.554309070110321,0.5487491488456726,0.5466309189796448,0.5462141036987305,0.5449128746986389,0.5402482151985168,0.5359854102134705,0.5351318717002869,0.5353366136550903,0.5353732705116272,0.5351561307907104,0.5334163308143616,0.5306574106216431,0.5288437008857727,0.5279582142829895,0.5263723134994507,0.5242262482643127,0.5231840014457703,0.523688793182373,0.5233561992645264,0.5196558833122253,0.5125011801719666,0.5044932961463928,0.4973192811012268,0.489553838968277,0.4808892905712127,0.4723990857601166,0.4634950160980224,0.4528357982635498,0.4400860071182251,0.4259137511253357,0.4115036129951477,0.3978123366832733,0.3849112391471863,0.3721961379051208,0.3591417372226715,0.3457303643226623,0.3315465748310089,0.3145200312137604,0.2927489876747131,0.266855925321579,0.2389885187149047,0.2115774154663086,0.1875762343406677,0.1690230816602707,0.1557849645614624,0.1462414413690567,0.1381343901157379,0.1300781816244125,0.1225838437676429,0.1169832944869995,0.113907516002655,0.1128973737359047,0.1131649538874626,0.1144016161561012,0.1165183037519455,0.1193562597036361,0.1229447871446609,0.1272659748792648,0.1319743245840072,0.1367982178926468,0.1416997909545898,0.1465682685375213,0.1511569917201995,0.1553746312856674,0.1593926697969436,0.1635068953037262,0.1678516864776611,0.1722536385059356,0.1764909029006958,0.180655300617218,0.1849602460861206,0.1893209367990493,0.1933559626340866,0.1968071013689041,0.1997846961021423,0.2026595920324325,0.2058293968439102,0.2095342278480529,0.213731050491333,0.2181725353002548,0.2225203514099121,0.226395234465599,0.2294173687696457,0.2314021438360214,0.2324451059103012,0.2327404767274856,0.2323743253946304,0.2313607782125473,0.2298878133296966,0.2283674478530883,0.2271982282400131,0.2264958471059799,0.226016953587532,0.225272074341774,WW
SW_WW_1-17_20250417_raw_swir,0.4216409921646118,0.4954679906368255,0.5003410577774048,0.4658732414245605,0.5370010137557983,0.5632689595222473,0.5478509664535522,0.5494841933250427,0.5601514577865601,0.5572950839996338,0.5552249550819397,0.5570701360702515,0.5599055886268616,0.5611868500709534,0.5653799176216125,0.5691308975219727,0.5714402198791504,0.5647785067558289,0.5682780146598816,0.5752606391906738,0.5787890553474426,0.5834134221076965,0.5784503817558289,0.5750625133514404,0.5806164741516113,0.5860159993171692,0.5900608897209167,0.5950795412063599,0.600309431552887,0.6017158031463623,0.6018418073654175,0.6008971333503723,0.599265992641449,0.597827672958374,0.5954669713973999,0.5858303308486938,0.5764765739440918,0.570419430732727,0.5642914772033691,0.5550928711891174,0.5438029766082764,0.533409833908081,0.5210512280464172,0.5067192912101746,0.497442364692688,0.4935718774795532,0.4907000064849853,0.4877888858318329,0.4860751926898956,0.4859263002872467,0.4851749837398529,0.4825716018676758,0.4819102883338928,0.4836724698543548,0.4829059839248657,0.4806740880012512,0.4822721779346466,0.4868922829627991,0.4897857904434204,0.4891089498996734,0.4893311560153961,0.4937813580036163,0.4982359409332275,0.4982777237892151,0.494827389717102,0.4908881783485412,0.4880863726139068,0.4853513240814209,0.4806321561336517,0.4746001362800598,0.4689379334449768,0.462886780500412,0.4547430872917175,0.4439873099327087,0.4310291707515716,0.4165677726268768,0.401899516582489,0.3887244462966919,0.3773195743560791,0.3656429946422577,0.3519473373889923,0.3370380699634552,0.3214491009712219,0.3031262159347534,0.2808664441108703,0.2566773593425751,0.2331868261098861,0.2118255496025085,0.1933899372816085,0.1778853833675384,0.1647316068410873,0.1539635211229324,0.1462895721197128,0.1416953653097152,0.1389739364385604,0.1370964497327804,0.1360998451709747,0.136002779006958,0.1361837089061737,0.1363253891468048,0.1368514150381088,0.1382375359535217,0.1405331939458847,0.1435271203517913,0.1470756977796554,0.1512644737958908,0.1562582552433014,0.1620309799909591,0.1682870537042617,0.1746044307947158,0.1806163042783737,0.1861573457717895,0.1913299262523651,0.196328803896904,0.2010940313339233,0.2052967697381973,0.2088175266981125,0.2121369242668151,0.21600441634655,0.2206805050373077,0.2256658375263214,0.2302626967430114,0.2342773675918579,0.2380320876836776,0.241781935095787,0.2453106045722961,0.2481774240732193,0.2501673698425293,0.2514183521270752,0.2521619498729706,0.252549797296524,0.2527112066745758,0.252918541431427,0.2535824477672577,0.2550207376480102,0.2572605311870575,0.2600515484809875,0.2629556655883789,0.2654460966587066,0.266882985830307,WW
SW_WW_1-18_20250415_raw_swir,0.3514873087406158,0.3423964977264404,0.3891710638999939,0.4451835751533508,0.5475005507469177,0.5791533589363098,0.5599772930145264,0.582430362701416,0.5863680839538574,0.5558803677558899,0.5516788363456726,0.5503472685813904,0.5604338645935059,0.5683028101921082,0.5717873573303223,0.5703516006469727,0.5655200481414795,0.5630550980567932,0.567115306854248,0.5611068606376648,0.5611987709999084,0.5727795958518982,0.5757113099098206,0.5728600025177002,0.5784438848495483,0.582317054271698,0.5827825665473938,0.5805681943893433,0.5858162641525269,0.595901608467102,0.6008226871490479,0.5944559574127197,0.5883387923240662,0.5874218344688416,0.5857989192008972,0.5776184797286987,0.5727348327636719,0.5691078305244446,0.5662505626678467,0.5608003735542297,0.5478499531745911,0.5353035926818848,0.5258060097694397,0.5162937641143799,0.5108672380447388,0.5095179080963135,0.507405161857605,0.5038493275642395,0.5004271268844604,0.4964369833469391,0.4907741248607635,0.4855178594589233,0.4838710427284241,0.4869391024112701,0.4904444515705108,0.4923992753028869,0.4932447075843811,0.4921073913574219,0.4906600415706634,0.4902115762233734,0.4907575845718384,0.4924049079418182,0.4933198094367981,0.4919667541980743,0.489618718624115,0.4865491390228271,0.4820157587528229,0.4767982959747314,0.471755176782608,0.4668311476707458,0.4607758820056915,0.4515823125839233,0.4391730725765228,0.4260294437408447,0.4142125248908996,0.4033588767051697,0.3922207653522491,0.3806397616863251,0.3693587481975555,0.3583217263221741,0.3463282585144043,0.3329516053199768,0.3188028633594513,0.30344358086586,0.285238653421402,0.2632392644882202,0.2385090589523315,0.2139478623867035,0.1927499622106552,0.1763542890548706,0.1641598492860794,0.1548136919736862,0.1470991820096969,0.1404404640197754,0.1350265592336654,0.1311918199062347,0.1287530064582824,0.1271673291921615,0.1263172030448913,0.1269016563892364,0.1296314895153045,0.1341211497783661,0.1391256153583526,0.1437728554010391,0.1480273604393005,0.1521621346473693,0.1563974916934967,0.1608975976705551,0.1655965745449066,0.1702008694410324,0.1746359318494796,0.1792571693658828,0.1843788772821426,0.1898431032896042,0.1952410638332367,0.2002993822097778,0.2048940360546112,0.2089790403842926,0.212688997387886,0.216394767165184,0.2204308658838272,0.2248170673847198,0.2292548865079879,0.2333861738443374,0.236990600824356,0.2399365901947021,0.2420860975980758,0.243268996477127,0.243444874882698,0.2428351789712906,0.2419869899749755,0.2415672242641449,0.2420552968978881,0.2434966415166854,0.2454937100410461,0.247444599866867,0.248849868774414,0.2495129406452179,0.2496649622917175,0.2498176246881485,WW
SW_MD_3-9_20250415_raw_swir,0.4479869902133941,0.5149409174919128,0.4786014258861542,0.4351713061332702,0.4929069578647613,0.5116308331489563,0.5087066292762756,0.5084710121154785,0.541681706905365,0.5365937352180481,0.5286630988121033,0.5323315262794495,0.5271201133728027,0.528327465057373,0.5405992269515991,0.5372527837753296,0.5316991209983826,0.5335938334465027,0.5336549878120422,0.5382404923439026,0.5410571694374084,0.5444149971008301,0.5470350384712219,0.552297055721283,0.5610555410385132,0.5625998377799988,0.5641061663627625,0.5652709007263184,0.56412273645401,0.565197229385376,0.5657627582550049,0.5632537007331848,0.560261607170105,0.5608320832252502,0.5627864003181458,0.5563098192214966,0.545612633228302,0.5391584634780884,0.5367317199707031,0.5314480662345886,0.5217075347900391,0.5097770690917969,0.4951430857181549,0.480333000421524,0.4698110222816467,0.4635743796825409,0.4609598815441131,0.4595001637935638,0.4560162425041199,0.4513561427593231,0.4476697444915771,0.4458447098731994,0.445808470249176,0.4473870694637298,0.4495759010314941,0.4528627395629883,0.4573328495025635,0.4610486626625061,0.4622203111648559,0.4614970088005066,0.4614243805408478,0.4632017612457275,0.4657597243785858,0.4666994214057922,0.4649812281131744,0.4619683623313904,0.4591205716133117,0.4561279714107513,0.4518823623657226,0.4460612833499908,0.4388033449649811,0.430079698562622,0.4199027419090271,0.4085267186164856,0.3962422311306,0.3832264840602875,0.3701832294464111,0.3585561513900757,0.3486996591091156,0.3384385704994201,0.3256444036960602,0.3112298250198364,0.2962426543235779,0.27869313955307,0.2568399012088775,0.2323921173810959,0.2084732353687286,0.1869028657674789,0.1683227866888046,0.1530603021383285,0.1411232054233551,0.1317457556724548,0.1239563003182411,0.11749317497015,0.11239043623209,0.1082382202148437,0.1047393083572387,0.1022627279162406,0.101218469440937,0.1015046015381813,0.1028959155082702,0.1052943170070648,0.10846558958292,0.1120636910200119,0.1160414144396781,0.1205225586891174,0.1252736300230026,0.1297890245914459,0.1339059323072433,0.1380457878112793,0.1427736580371856,0.1482259184122085,0.15400430560112,0.1595842838287353,0.1647494584321975,0.1695946455001831,0.1741578727960586,0.1782911568880081,0.1819354146718979,0.1852936148643493,0.1885671764612198,0.1916665732860565,0.1943711340427398,0.196720540523529,0.199074313044548,0.2017233073711395,0.2045513540506363,0.2071399688720703,0.2091614007949829,0.2106390446424484,0.2118364572525024,0.2129937708377838,0.214128777384758,0.2150736153125763,0.2155673801898956,0.21531543135643,0.2140656113624572,0.2118210792541504,0.2090815603733062,0.2067557573318481,MD
SW_SD_3-9_20250422_raw_swir,0.2871406674385071,0.3309068977832794,0.3931607007980346,0.4091426134109497,0.4474856853485107,0.4536152482032776,0.464658111333847,0.4651305079460144,0.4695182144641876,0.4624440371990204,0.4636127054691314,0.4635646641254425,0.4617762863636017,0.4667452573776245,0.4685628414154053,0.4661590754985809,0.4656150639057159,0.4656999111175537,0.4645740389823913,0.464580088853836,0.4653535187244415,0.4740478694438934,0.4781349301338196,0.4790220856666565,0.4788117408752441,0.4805846512317657,0.4878363609313965,0.4900461733341217,0.4892193973064422,0.4873736798763275,0.4850207567214966,0.4841268360614776,0.4866253137588501,0.4883515238761902,0.4864510893821716,0.4788609445095062,0.4758956730365753,0.4772155880928039,0.4737299084663391,0.4645205438137054,0.4537035822868347,0.4436090886592865,0.4368295669555664,0.4313220977783203,0.4238353073596954,0.4167297184467315,0.4104246199131012,0.406499445438385,0.4061988294124603,0.4071064293384552,0.4063077867031097,0.4037607908248901,0.4032298624515533,0.4049344956874847,0.4058152437210083,0.4060088098049164,0.4072951972484588,0.4098392426967621,0.4134068191051483,0.4175927340984344,0.4209529161453247,0.4224475026130676,0.4230324625968933,0.4240696132183075,0.425395667552948,0.4256662428379059,0.4239092469215393,0.4204355776309967,0.4164143204689026,0.4128331243991852,0.4086022078990936,0.4015258848667145,0.3918516933917999,0.381609171628952,0.3718621730804443,0.3623102903366089,0.3522203266620636,0.3416011333465576,0.3310453593730926,0.3203454911708832,0.3089194595813751,0.2973654270172119,0.2857444286346435,0.2718410193920135,0.2541773915290832,0.2344392091035843,0.2151322960853576,0.1976011842489242,0.1826642006635666,0.1704221069812774,0.1601880639791488,0.151636928319931,0.1449890881776809,0.1403532177209854,0.1375654339790344,0.1361495852470398,0.1354222744703292,0.1350291818380355,0.1351444572210312,0.1359909176826477,0.1375079303979873,0.1395703852176666,0.1422467082738876,0.1457143127918243,0.1499658674001693,0.1545943468809127,0.1589849442243576,0.1628047376871109,0.1661559790372848,0.1693757325410843,0.1728425920009613,0.1769520044326782,0.1819083839654922,0.1874554008245468,0.1930091083049774,0.1981340646743774,0.2027754038572311,0.2070267796516418,0.2108786553144455,0.2142320424318313,0.2170824110507965,0.2195965200662613,0.2220421284437179,0.2246540039777755,0.2275134921073913,0.2305424660444259,0.2335620373487472,0.2363244444131851,0.2385385036468505,0.2399268299341201,0.2403753250837326,0.2400599718093872,0.239416241645813,0.23892742395401,0.2388631850481033,0.2391390204429626,0.2393739968538284,0.239102303981781,0.2380671352148056,0.2364081442356109,SD
SW_WW_1-15_20250422_raw_swir,0.530890941619873,0.5779967904090881,0.5596956610679626,0.5035785436630249,0.5812968015670776,0.6373105645179749,0.6299447417259216,0.6230877041816711,0.6405600905418396,0.6326371431350708,0.6206749677658081,0.6166869401931763,0.616908848285675,0.6097962856292725,0.6147829294204712,0.6258682608604431,0.6261230707168579,0.6235129237174988,0.6326895356178284,0.6339802145957947,0.6324011087417603,0.641566276550293,0.6460906267166138,0.651637613773346,0.6605365872383118,0.6646188497543335,0.6675662398338318,0.6702159643173218,0.6739383935928345,0.6756770610809326,0.6738582253456116,0.6699827909469604,0.6647634506225586,0.6627869009971619,0.6639730334281921,0.6566445827484131,0.6474888324737549,0.6418817043304443,0.6370212435722351,0.6291837096214294,0.6145633459091187,0.5973308086395264,0.5825796723365784,0.5685054063796997,0.5575100779533386,0.5517018437385559,0.5474898219108582,0.5441197156906128,0.5420748591423035,0.541118323802948,0.5400856733322144,0.5389622449874878,0.5390302538871765,0.5409060716629028,0.5418277978897095,0.5402525067329407,0.5385183691978455,0.5409893989562988,0.5465278625488281,0.5494641065597534,0.5490955710411072,0.5481998324394226,0.5494884848594666,0.5515614748001099,0.551401674747467,0.548194169998169,0.5433504581451416,0.537782609462738,0.5312633514404297,0.523245096206665,0.513726532459259,0.5029927492141724,0.4910154938697815,0.4780310094356537,0.4643339216709137,0.4498099982738495,0.4343294203281402,0.418809562921524,0.4038540422916412,0.388503223657608,0.3720137178897857,0.3553114831447601,0.33875373005867,0.3199003338813782,0.2965295314788818,0.2701342105865478,0.2441007792949676,0.2207165956497192,0.2011748850345611,0.1854128837585449,0.1727328598499298,0.1622860133647918,0.1535825133323669,0.1465193927288055,0.1410310864448547,0.1372760087251663,0.1352975815534591,0.1347085982561111,0.1350197941064834,0.1359796375036239,0.1375122964382171,0.1400870680809021,0.1438081860542297,0.1482417583465576,0.1528070569038391,0.1571665108203888,0.161510944366455,0.1662832349538803,0.1718224883079528,0.1779125332832336,0.1838874369859695,0.1896119266748428,0.1952550709247589,0.2009930163621902,0.2067189812660217,0.2120793312788009,0.2166102528572082,0.2204110026359558,0.2240891754627227,0.2280869930982589,0.2325396835803985,0.237185537815094,0.2416712790727615,0.2460431605577469,0.2500908374786377,0.253521054983139,0.2560718059539795,0.2576282620429992,0.258517175912857,0.2592880427837372,0.2603388726711273,0.2617931365966797,0.2633911967277527,0.2648842632770538,0.2662022709846496,0.2671167254447937,0.2676688730716705,0.2678542137145996,0.2680881023406982,0.2689080238342285,WW
SW_MD_2-16_20250416_raw_swir,0.5505034923553467,0.4683837890625,0.4603420794010162,0.5178078413009644,0.5944915413856506,0.6501982808113098,0.6238365173339844,0.6040502786636353,0.600039541721344,0.6056278944015503,0.6068151593208313,0.5968954563140869,0.598274290561676,0.5968285202980042,0.5975070595741272,0.605968713760376,0.6152389049530029,0.6111029386520386,0.6087368130683899,0.6162386536598206,0.6174969673156738,0.6203666925430298,0.6272823810577393,0.6259226202964783,0.6240689158439636,0.6213656067848206,0.6248435378074646,0.6304317712783813,0.6322681903839111,0.6372230052947998,0.6398491859436035,0.6318541765213013,0.6238957047462463,0.6263414025306702,0.6299149990081787,0.6255814433097839,0.6234870553016663,0.6200246810913086,0.6161981225013733,0.6144464015960693,0.6031196117401123,0.587605893611908,0.5771536827087402,0.567931056022644,0.5571730732917786,0.5491530299186707,0.5456175804138184,0.5449467301368713,0.543838620185852,0.5401265621185303,0.5344879627227783,0.5299627780914307,0.5299127101898193,0.532798707485199,0.5326470136642456,0.528166651725769,0.5249490737915039,0.5262192487716675,0.5285184383392334,0.5285900831222534,0.5283163189888,0.5294729471206665,0.5303481817245483,0.5293049812316895,0.526960015296936,0.5239030718803406,0.5197933316230774,0.5143774747848511,0.5074008107185364,0.4993955790996551,0.4914892017841339,0.4829481244087219,0.4719275534152984,0.4585933089256286,0.4449063539505005,0.4321504235267639,0.4199523329734802,0.4076822698116302,0.395478218793869,0.3832139670848846,0.3700806796550751,0.3560470640659332,0.3412280976772308,0.3233112096786499,0.2994776964187622,0.2711611688137054,0.2434736937284469,0.2199086099863052,0.2003439515829086,0.1834737211465835,0.1691765487194061,0.1579265296459198,0.1491374522447586,0.1416831910610199,0.1355939358472824,0.131714716553688,0.129904106259346,0.1288935542106628,0.1278788596391677,0.1272941529750824,0.1280296295881271,0.1303843408823013,0.1338436305522918,0.1376362591981887,0.1414868682622909,0.1456835120916366,0.150455042719841,0.1555587947368621,0.1606735438108444,0.1657440513372421,0.1707602888345718,0.1756134927272796,0.1803974658250808,0.1854945868253708,0.1910798102617263,0.1967208534479141,0.2017893195152282,0.2060850262641906,0.2098692804574966,0.2134122997522354,0.2167987078428268,0.2200812548398971,0.2233730107545852,0.2267083525657653,0.2299836426973343,0.2330460250377655,0.2357448935508728,0.2379221022129058,0.2395091950893402,0.2406703978776931,0.2417583763599395,0.2430441379547119,0.244497075676918,0.2458250820636749,0.2467736899852752,0.2472457587718963,0.2471904307603836,0.2464645951986313,0.2448655068874359,0.2422172725200653,MD
SW_MD_2-8_20250418_raw_swir,0.3652106523513794,0.4186597764492035,0.4994854032993316,0.4977219402790069,0.5560285449028015,0.5858235955238342,0.5459409356117249,0.5405467748641968,0.5647846460342407,0.5736192464828491,0.5698803067207336,0.5607607960700989,0.5506393313407898,0.5397558212280273,0.5471861958503723,0.5570307970046997,0.5580549836158752,0.5615159869194031,0.5679789781570435,0.573448121547699,0.5741748809814453,0.578187108039856,0.5800061821937561,0.5808714628219604,0.5838636755943298,0.5836395621299744,0.5923981070518494,0.5989179611206055,0.59443199634552,0.5920915603637695,0.592167317867279,0.5869215130805969,0.5807188749313354,0.5834425091743469,0.5897416472434998,0.5855227112770081,0.5811693072319031,0.5814465284347534,0.5829277038574219,0.5812047719955444,0.5705317854881287,0.5551249980926514,0.5398295521736145,0.5296944975852966,0.5246641635894775,0.5182541012763977,0.512696385383606,0.5109286904335022,0.5080019235610962,0.5032197833061218,0.5015244483947754,0.5003335475921631,0.4989431202411651,0.5008761882781982,0.5034511685371399,0.5032497048377991,0.502232551574707,0.5020864009857178,0.5030774474143982,0.5051994919776917,0.5065427422523499,0.5049172043800354,0.5014871954917908,0.4986889064311981,0.4965948462486267,0.4929195046424866,0.4880342185497284,0.4846460521221161,0.4811978340148926,0.4748120307922363,0.4659627676010132,0.456432580947876,0.4466134011745453,0.4351667761802673,0.4220965504646301,0.409305989742279,0.3974064290523529,0.3854831159114837,0.3728323876857757,0.3594968318939209,0.3462449014186859,0.3341651856899261,0.3227097690105438,0.3082913160324096,0.2873967587947845,0.2611362040042877,0.2346529215574264,0.2121586501598358,0.1942909508943557,0.1796024441719055,0.166956141591072,0.1559573411941528,0.1464743912220001,0.1388066858053207,0.1336779743432998,0.1315124332904815,0.1315584033727646,0.1319052577018737,0.1310956925153732,0.1297272592782974,0.1298633217811584,0.1328700333833694,0.1381901055574417,0.1440569758415222,0.1489878743886947,0.1527025252580642,0.1559169441461563,0.1593681573867797,0.1631859242916107,0.1672244817018509,0.1715907156467437,0.176612377166748,0.1824289709329605,0.1887823194265365,0.1951375305652618,0.2009214609861374,0.2057507038116455,0.2095996588468551,0.212811604142189,0.215877428650856,0.2192119508981704,0.2229954153299331,0.2271081656217575,0.2311584502458572,0.2347312420606613,0.2376169860363006,0.2398349046707153,0.2415197342634201,0.2428561747074127,0.244040697813034,0.24521404504776,0.2463209778070449,0.247153952717781,0.2475598305463791,0.2475452572107315,0.2471041083335876,0.2460512071847915,0.2442355155944824,0.2420438826084137,0.2405491173267364,MD
