feat_400.00,feat_405.04,feat_410.08,feat_415.13,feat_420.17,feat_425.21,feat_430.25,feat_435.29,feat_440.34,feat_445.38,feat_450.42,feat_455.46,feat_460.50,feat_465.55,feat_470.59,feat_475.63,feat_480.67,feat_485.71,feat_490.76,feat_495.80,feat_500.84,feat_505.88,feat_510.92,feat_515.97,feat_521.01,feat_526.05,feat_531.09,feat_536.13,feat_541.18,feat_546.22,feat_551.26,feat_556.30,feat_561.34,feat_566.39,feat_571.43,feat_576.47,feat_581.51,feat_586.55,feat_591.60,feat_596.64,feat_601.68,feat_606.72,feat_611.76,feat_616.81,feat_621.85,feat_626.89,feat_631.93,feat_636.97,feat_642.02,feat_647.06,feat_652.10,feat_657.14,feat_662.18,feat_667.23,feat_672.27,feat_677.31,feat_682.35,feat_687.39,feat_692.44,feat_697.48,feat_702.52,feat_707.56,feat_712.61,feat_717.65,feat_722.69,feat_727.73,feat_732.77,feat_737.82,feat_742.86,feat_747.90,feat_752.94,feat_757.98,feat_763.03,feat_768.07,feat_773.11,feat_778.15,feat_783.19,feat_788.24,feat_793.28,feat_798.32,feat_803.36,feat_808.40,feat_813.45,feat_818.49,feat_823.53,feat_828.57,feat_833.61,feat_838.66,feat_843.70,feat_848.74,feat_853.78,feat_858.82,feat_863.87,feat_868.91,feat_873.95,feat_878.99,feat_884.03,feat_889.08,feat_894.12,feat_899.16,feat_904.20,feat_909.24,feat_914.29,feat_919.33,feat_924.37,feat_929.41,feat_934.45,feat_939.50,feat_944.54,feat_949.58,feat_954.62,feat_959.66,feat_964.71,feat_969.75,feat_974.79,feat_979.83,feat_984.87,feat_989.92,feat_994.96,feat_1000.00,label
0.42656645,0.34201053,0.26754397,0.20316681,0.14887905,0.10468068,0.07079023,0.047920395,0.034704626,0.029271057,0.029542876,0.03348598,0.036499593,0.037038233,0.036762644,0.03730428,0.03897368,0.0421988,0.04753546,0.05553122,0.066559166,0.08063877,0.0972882,0.115507275,0.13393052,0.15102796,0.16538766,0.17597096,0.18222208,0.18404816,0.18174084,0.17592932,0.16750985,0.15751293,0.14695583,0.13668117,0.12725906,0.11897104,0.11184389,0.1056965,0.100223966,0.09513367,0.090243526,0.08548679,0.08085307,0.07632608,0.07188875,0.06757509,0.06348593,0.05979506,0.056824595,0.055168543,0.05575908,0.059816632,0.06871466,0.083818756,0.10627442,0.13673772,0.17509621,0.2203785,0.27090463,0.32454374,0.37896296,0.43187174,0.48126724,0.5256337,0.56404173,0.5961442,0.6220884,0.64242554,0.65800667,0.66981995,0.67881984,0.6858233,0.69146186,0.6961736,0.7002363,0.703811,0.7069936,0.7098383,0.7123787,0.71462953,0.71659845,0.7182965,0.719749,0.7209887,0.72205454,0.72298133,0.7238132,0.7245899,0.72534937,0.72613126,0.7269643,0.72786975,0.72886944,0.7299622,0.7311241,0.73230785,0.7334428,0.7344464,0.7352298,0.7357103,0.735804,0.73544335,0.73457783,0.73317456,0.7312319,0.7287962,0.7259614,0.7228778,0.7197336,0.716721,0.71401304,0.71173453,0.7099562,0.70876354,0.7080509,0.7078184,0.708066,0.7087937,WW
0.42750022,0.34570026,0.27324754,0.21014206,0.15638384,0.11197286,0.07591658,0.050678086,0.035437975,0.028749466,0.028776797,0.03350074,0.03770385,0.0393947,0.0395087,0.039758287,0.040589705,0.04247202,0.046015654,0.051819257,0.060289085,0.07148048,0.08502082,0.10009788,0.115554154,0.13006097,0.14237966,0.15157583,0.1571326,0.15893699,0.15721563,0.15249045,0.14552455,0.13720301,0.12839611,0.11982014,0.11195407,0.10502887,0.09906545,0.09391237,0.08931733,0.085040554,0.08093785,0.076962456,0.0731154,0.06939069,0.06577903,0.062315833,0.05909362,0.056266043,0.054111514,0.053143762,0.054177936,0.058296837,0.06674391,0.08078284,0.101523675,0.12968908,0.16535854,0.20785284,0.25582108,0.30743405,0.36058834,0.41310486,0.46296123,0.5084984,0.54857165,0.5825943,0.61051357,0.6327346,0.650007,0.66327864,0.6735075,0.6815359,0.6880258,0.69344056,0.6980831,0.7021334,0.70570976,0.70888865,0.7117167,0.71422523,0.716424,0.7183228,0.71993816,0.7212913,0.7224133,0.7233424,0.7241238,0.7248059,0.72543216,0.72604454,0.7266705,0.7273279,0.7280239,0.7287382,0.7294266,0.7300184,0.73041654,0.7305298,0.7302885,0.72967213,0.72868955,0.7273837,0.72581357,0.72403586,0.72208416,0.71995664,0.7176633,0.71526,0.71280533,0.7105207,0.7086429,0.7074048,0.70701003,0.70784,0.7095666,0.7121898,0.71570957,0.72012585,WW
0.44399846,0.36261016,0.28999197,0.2261439,0.17106591,0.124758035,0.0849849,0.056059007,0.03761934,0.028553791,0.027228486,0.031693973,0.036213595,0.038118713,0.037917174,0.03762287,0.03799962,0.039660238,0.04334872,0.049792487,0.05948771,0.07252287,0.0884713,0.106379,0.12487765,0.14240068,0.15747218,0.16895789,0.17620036,0.17901655,0.17762902,0.1726119,0.16482225,0.15527518,0.14499146,0.13484053,0.12543227,0.11708905,0.10987871,0.1036542,0.09813128,0.093009114,0.08807397,0.08321828,0.07839394,0.0735572,0.06867087,0.06375792,0.05892462,0.05435912,0.05038834,0.047590442,0.04687526,0.04945585,0.05673354,0.07014536,0.09096921,0.120056376,0.15753256,0.20264293,0.2538327,0.30897626,0.36563835,0.42133626,0.4738,0.5212274,0.5624287,0.5968513,0.62452906,0.6459714,0.6620496,0.6738112,0.6823097,0.68846947,0.69301164,0.69645125,0.69912046,0.70122236,0.70288855,0.7042064,0.7052502,0.70606214,0.7066832,0.7071498,0.70750004,0.7077713,0.70799917,0.7082121,0.7084299,0.7086744,0.70896876,0.70932794,0.7097637,0.7102765,0.7108529,0.7114584,0.7120447,0.7125451,0.71288127,0.712974,0.7127418,0.71209717,0.71095544,0.7092511,0.70693785,0.70401603,0.7005517,0.69666517,0.692541,0.68840426,0.68451315,0.68102366,0.6780307,0.67556715,0.6736104,0.6720388,0.67090803,0.6702181,0.669969,0.6701608,WW
0.44128996,0.36085755,0.2891423,0.22614425,0.17186338,0.12629968,0.08731466,0.059069324,0.041159343,0.03244717,0.03129642,0.035773322,0.040180393,0.041935224,0.041651085,0.041360937,0.04184325,0.043703925,0.047691617,0.054523025,0.06467108,0.078185655,0.09459675,0.112904295,0.13170567,0.1494205,0.16456972,0.17603272,0.18317354,0.18583283,0.18425408,0.17902768,0.17102599,0.16127561,0.1508056,0.14049192,0.13094373,0.12248214,0.115171924,0.10886275,0.10326414,0.09806904,0.09305939,0.08812366,0.083211586,0.07827725,0.07328283,0.068255424,0.06331554,0.058676265,0.05469678,0.051996104,0.05152855,0.05454981,0.062492102,0.07680152,0.09873423,0.12909356,0.16793732,0.2144333,0.26694867,0.32328776,0.38095507,0.43742394,0.49040714,0.5381008,0.5793241,0.61355376,0.64085203,0.66177785,0.6772438,0.68833786,0.6961423,0.70160496,0.7054746,0.7082865,0.7103872,0.7119831,0.71321124,0.7141647,0.7149063,0.7154719,0.7158879,0.71617854,0.7163675,0.71648544,0.71655625,0.71659654,0.71662945,0.71666586,0.7167204,0.71680236,0.71692204,0.71707964,0.717265,0.7174651,0.71764386,0.7177579,0.7177477,0.71754265,0.71706045,0.716214,0.7149137,0.7130857,0.7106835,0.7076994,0.70417404,0.70020384,0.6959376,0.6915638,0.6872956,0.6832899,0.67965657,0.67646796,0.67374206,0.67144555,0.66956687,0.66810596,0.6670629,0.6664376,DR
0.42716986,0.34519285,0.2725121,0.20912763,0.1550394,0.11024744,0.073664516,0.047889043,0.03215587,0.025056912,0.024783844,0.029344156,0.033525534,0.03532881,0.035616994,0.03602915,0.03707678,0.039216936,0.043026865,0.0490498,0.057643045,0.06884104,0.08226779,0.09712424,0.11230119,0.12655,0.1387146,0.14792134,0.15367815,0.15586035,0.15466346,0.15057346,0.14430869,0.13670655,0.12859316,0.1206494,0.1133263,0.10683593,0.101189345,0.09624024,0.09176269,0.08756039,0.08353353,0.07966505,0.07595902,0.072391756,0.06892389,0.06555544,0.06235389,0.059479505,0.057267398,0.056328714,0.0575812,0.062172838,0.07134156,0.08626118,0.10786823,0.13663313,0.17234974,0.21408293,0.26031542,0.30916867,0.3585973,0.4065863,0.45135674,0.4915463,0.5263123,0.55533284,0.57874644,0.5970823,0.61113155,0.6218088,0.6299845,0.6363819,0.6415418,0.64582926,0.64947045,0.65260696,0.6553364,0.6577406,0.65987134,0.6617654,0.66343635,0.66488624,0.6661246,0.66716063,0.66801697,0.6687201,0.66930366,0.66980404,0.670248,0.6706503,0.6710162,0.6713487,0.67165196,0.6719269,0.67218226,0.67241764,0.67262936,0.67280245,0.6729032,0.6728835,0.672676,0.672199,0.6713668,0.6701138,0.6684108,0.6662917,0.6638558,0.66125846,0.65871376,0.6564,0.65445787,0.6529754,0.6519898,0.6514852,0.6514307,0.65182644,0.65267223,0.6539682,WW
0.42238104,0.3455364,0.27690437,0.2164849,0.164278,0.120283686,0.0821889,0.054353666,0.036505826,0.02764605,0.0262692,0.030554095,0.034927223,0.036756385,0.036510758,0.036198433,0.036481448,0.037874423,0.04103447,0.04660374,0.055032372,0.066420816,0.080419704,0.09620926,0.112596944,0.1282038,0.14170855,0.15207918,0.15869528,0.16136171,0.160253,0.15587245,0.14898974,0.14052454,0.13140315,0.122413054,0.11409631,0.10673337,0.1003727,0.09488085,0.09000918,0.0855036,0.08118869,0.07697991,0.07283693,0.06871262,0.06455877,0.06037945,0.056258567,0.05236305,0.048997223,0.046711124,0.046372514,0.04913983,0.05635193,0.069376774,0.089424975,0.117287904,0.1530469,0.19591504,0.24433318,0.29620254,0.34916028,0.40083784,0.4491306,0.49242452,0.52972364,0.5606554,0.58536965,0.60442585,0.6186676,0.62907,0.6365867,0.6420331,0.6460406,0.64905494,0.6513609,0.65313894,0.6545086,0.6555587,0.65634817,0.6569263,0.6573357,0.65761626,0.6578103,0.6579611,0.65810114,0.65825427,0.65844077,0.6586683,0.65893674,0.659242,0.659578,0.6599304,0.66028535,0.66062766,0.6609312,0.66116494,0.66128874,0.6612612,0.6610292,0.660531,0.6597017,0.6584683,0.6567703,0.65457577,0.65188813,0.6487683,0.64533365,0.64175665,0.6382459,0.6349768,0.63208747,0.6296666,0.6277536,0.62634724,0.6254075,0.6249344,0.6249279,0.625388,MD
0.4890656,0.40679938,0.33240417,0.26588,0.20722683,0.15644471,0.1096131,0.073477656,0.0484268,0.033946194,0.028865686,0.031538837,0.035789356,0.038341466,0.038944285,0.03920914,0.04031094,0.04280239,0.04733324,0.054583784,0.06507426,0.07895278,0.09582071,0.114699624,0.13418761,0.15266488,0.16858347,0.18075188,0.18847042,0.19153328,0.19016235,0.1849563,0.1768215,0.16683717,0.15609115,0.145508,0.13572952,0.12708761,0.11963845,0.11321898,0.107523054,0.10222885,0.09710992,0.092048995,0.086986154,0.0818643,0.07663956,0.071341015,0.066095166,0.06112771,0.056829546,0.05388713,0.0533683,0.056683503,0.06545212,0.08132008,0.10572331,0.13958399,0.1829671,0.2348988,0.2934587,0.3560472,0.41968963,0.48137745,0.5384008,0.5886732,0.63091594,0.6646992,0.6903572,0.70880246,0.72130907,0.72927135,0.7339909,0.7365436,0.73773867,0.7381536,0.7381813,0.7380874,0.7380756,0.7382616,0.73866415,0.73920405,0.73973495,0.74007916,0.74007696,0.7395957,0.7385423,0.7368634,0.7345401,0.7315829,0.72802377,0.7239229,0.719378,0.714531,0.709569,0.7047014,0.7001493,0.6961122,0.6927278,0.6900674,0.6881013,0.6867167,0.68572444,0.6848858,0.68395895,0.68271977,0.6810162,0.6787695,0.67598635,0.67275536,0.669218,0.6655252,0.6618052,0.65815157,0.65461785,0.65123916,0.6479539,0.64476216,0.6416639,0.6386591,MD
0.402551,0.32517192,0.25665483,0.19699977,0.1462067,0.10427563,0.07029613,0.04655566,0.032274857,0.026079962,0.02622253,0.030782973,0.03483085,0.036487438,0.03664657,0.03685688,0.037508454,0.03900106,0.04186409,0.046622656,0.05363686,0.062979795,0.07436231,0.08711024,0.10024066,0.11261383,0.12315726,0.13106023,0.13586442,0.13745722,0.13601859,0.13198945,0.12602028,0.118872024,0.11129564,0.10391318,0.09714531,0.09120159,0.08610591,0.08172867,0.077849224,0.07425628,0.0708227,0.067511156,0.064328365,0.061280444,0.05837081,0.055640154,0.05317436,0.051101774,0.04964282,0.049213137,0.050492715,0.05441074,0.06206949,0.074632294,0.093176536,0.11847963,0.15077208,0.18958402,0.2337812,0.28171456,0.3314047,0.38073915,0.42771494,0.47066456,0.5084316,0.54043514,0.56663495,0.5874416,0.60359895,0.6160147,0.6256004,0.6331371,0.6392297,0.64429563,0.6486113,0.652347,0.65561235,0.6584808,0.6610043,0.6632107,0.66512346,0.66676295,0.6681631,0.669363,0.6704126,0.6713519,0.6722199,0.6730468,0.6738505,0.67464113,0.6754232,0.6762028,0.67698616,0.67777336,0.6785599,0.67932695,0.68004423,0.68065804,0.681099,0.68128747,0.68113506,0.6805688,0.6795341,0.67801505,0.6760376,0.6736791,0.6710758,0.6683878,0.66579086,0.6634423,0.66146535,0.65994346,0.65891534,0.6584095,0.65837073,0.658799,0.6596944,0.6610568,DR
0.40716174,0.3261867,0.25480002,0.19300167,0.14079168,0.098170035,0.064981446,0.042453684,0.029422754,0.024192395,0.024796834,0.029225893,0.032717686,0.033718582,0.033612046,0.034037508,0.035379782,0.03810202,0.042775895,0.04993189,0.059892632,0.07262601,0.08765602,0.1040629,0.12061328,0.13595049,0.14884233,0.15838853,0.1641088,0.16591951,0.16406909,0.15910514,0.15181506,0.14310698,0.13387135,0.12484444,0.11652222,0.109148525,0.10274617,0.097159766,0.092131086,0.087418996,0.08288076,0.07846625,0.07416204,0.069942944,0.065786526,0.061726984,0.057872325,0.05441525,0.051696874,0.050305944,0.05112141,0.05524714,0.063880086,0.078160696,0.098996796,0.1268331,0.16143183,0.20182148,0.24644648,0.29339683,0.34062278,0.3861498,0.42827922,0.46576056,0.4978629,0.5243526,0.54542756,0.5616335,0.5737599,0.5826974,0.58929145,0.5942596,0.5981531,0.6013561,0.60410154,0.6065168,0.6086706,0.610591,0.612284,0.6137352,0.61492264,0.61583716,0.6164907,0.61691165,0.6171388,0.61722016,0.6172099,0.6171562,0.6171049,0.617085,0.6171152,0.6172164,0.61740315,0.6176933,0.6180921,0.6185877,0.6191466,0.6197083,0.6201914,0.62050205,0.6205391,0.620213,0.61944324,0.61818355,0.616416,0.6141664,0.6115104,0.60857356,0.6055227,0.60255617,0.5998532,0.5975612,0.5957761,0.59463495,0.5939929,0.59384996,0.5942061,0.59506136,MD
0.40745816,0.3265124,0.255158,0.19339493,0.14122322,0.098642856,0.06539705,0.042863183,0.029935276,0.024941538,0.025899725,0.030748418,0.03462346,0.035763476,0.035690423,0.035917915,0.036853295,0.03902327,0.04306785,0.049563523,0.058873907,0.070995264,0.08547482,0.10141473,0.11759239,0.1326559,0.14538144,0.15487148,0.16064249,0.16260256,0.16099396,0.1563446,0.14940915,0.14106199,0.13216905,0.12345486,0.11541463,0.108301625,0.10215279,0.09682786,0.09207713,0.087655306,0.08340506,0.079265736,0.075221345,0.071249835,0.06732968,0.06349362,0.05984444,0.056565035,0.053991105,0.052724566,0.053687427,0.058064703,0.06716297,0.08224367,0.104329556,0.13394919,0.17089859,0.21417677,0.26214197,0.31276077,0.36384255,0.41325715,0.4591576,0.5001655,0.5354636,0.5647723,0.58827585,0.6065327,0.6203708,0.63073707,0.6385375,0.644532,0.64929885,0.65323436,0.656592,0.65951145,0.66207314,0.6643234,0.66629297,0.6680015,0.6694653,0.67070794,0.67176265,0.67266375,0.67344975,0.6741437,0.6747663,0.6753309,0.6758436,0.67631716,0.67676884,0.67722714,0.6777202,0.6782765,0.6789063,0.6795976,0.6803162,0.68100095,0.68157744,0.6819684,0.6820934,0.68188334,0.6812775,0.6802463,0.67878526,0.67693627,0.67479044,0.67247784,0.6701802,0.6680615,0.66626084,0.66488206,0.6639748,0.66358435,0.6636403,0.66414285,0.6650918,0.6664873,WW
0.4275661,0.35216,0.28444058,0.22440787,0.17206185,0.12740253,0.08762367,0.0577756,0.03786133,0.027135951,0.024306664,0.027707342,0.031902395,0.0341621,0.03443996,0.034460165,0.03503472,0.036584474,0.039662704,0.044849403,0.05257078,0.062948905,0.075687066,0.09004465,0.1049269,0.11905211,0.13118657,0.14037536,0.14605603,0.14806001,0.14656052,0.1420399,0.1352323,0.12701133,0.11824771,0.10967726,0.10180701,0.094893925,0.08896982,0.08388595,0.079386264,0.075219765,0.07122389,0.06733314,0.0635346,0.05981903,0.05618043,0.052659757,0.049364313,0.04645573,0.044183172,0.042975098,0.04351702,0.046754677,0.05382893,0.06597186,0.08436397,0.10992298,0.14302084,0.18327478,0.22954148,0.28005627,0.33264613,0.38497567,0.43481302,0.48029295,0.5201096,0.553597,0.58069235,0.6018324,0.61782295,0.62965316,0.6383264,0.64472985,0.6495655,0.65333277,0.6563568,0.65884656,0.660942,0.66274756,0.6643403,0.6657595,0.6670267,0.66815114,0.66913724,0.6699876,0.6707074,0.6713158,0.67183244,0.6722933,0.6727313,0.6731683,0.6736225,0.6740967,0.6745861,0.67507523,0.675543,0.6759668,0.6763144,0.67654514,0.6766055,0.67643595,0.67596984,0.67514765,0.67392343,0.67226124,0.6701613,0.66764724,0.6647787,0.66164696,0.65836453,0.65514374,0.6521989,0.64972794,0.6478922,0.6469944,0.64676696,0.6472099,0.64832324,0.6501069,DR
0.40512514,0.32649642,0.25680196,0.19604176,0.14421587,0.10132423,0.06628812,0.04164171,0.026661605,0.020015355,0.019968605,0.02459074,0.028804515,0.030505484,0.030807288,0.031164568,0.032031454,0.033845395,0.03718239,0.042597447,0.05045153,0.060785305,0.07324023,0.08705565,0.10116561,0.114365235,0.12554377,0.13388015,0.13893215,0.14061825,0.13915206,0.13500488,0.12885004,0.12147007,0.113635816,0.10598603,0.09895093,0.092751354,0.08742322,0.08284392,0.07878776,0.07502827,0.07141616,0.067891136,0.064440005,0.06105149,0.057721164,0.054493327,0.0514677,0.048801243,0.046772964,0.045884915,0.04692029,0.0509091,0.059023812,0.07244423,0.09219307,0.11891181,0.15263692,0.19271415,0.23788634,0.28646618,0.33649978,0.3859625,0.43295527,0.4759144,0.5137432,0.54586476,0.5722131,0.59316146,0.6094239,0.6218991,0.6314908,0.638993,0.6450183,0.6500016,0.6542131,0.6578175,0.66092026,0.6635933,0.66589093,0.66785806,0.669533,0.6709514,0.67215383,0.67318714,0.67409575,0.67491907,0.67569554,0.6764593,0.67723435,0.67803794,0.6788689,0.67971754,0.6805597,0.6813685,0.68210703,0.6827312,0.6831977,0.6834472,0.68342626,0.68307525,0.6823218,0.6811007,0.67934495,0.67702025,0.6741423,0.67079884,0.6671587,0.66345215,0.6599866,0.6569776,0.65458953,0.6529143,0.65196973,0.65166795,0.6520199,0.65302557,0.65468496,0.6569981,DR
0.38960713,0.3148988,0.24890171,0.1916159,0.14304133,0.103178,0.07143047,0.049606945,0.0368231,0.03165119,0.032336053,0.037001893,0.040960968,0.04258002,0.04289976,0.04323242,0.04391766,0.045187578,0.047342993,0.050683,0.055407785,0.0615479,0.068918996,0.07710769,0.085519426,0.09346348,0.10027941,0.10545557,0.10869291,0.109901465,0.10917594,0.106781684,0.1031275,0.098700635,0.09398746,0.089389525,0.08517459,0.08147667,0.07831227,0.07559994,0.07320117,0.0709828,0.06886626,0.06682736,0.06486397,0.06296646,0.061127365,0.059384294,0.057838056,0.056640998,0.056010194,0.05627221,0.057902034,0.061513055,0.06781278,0.077551305,0.09146194,0.11015977,0.13398692,0.16285968,0.19621667,0.2330546,0.2720039,0.31145668,0.34974644,0.38536158,0.41713458,0.44436866,0.46686146,0.4848454,0.498886,0.50972676,0.5181348,0.5247851,0.530201,0.53474826,0.53866136,0.5420875,0.54512393,0.5478397,0.5502898,0.5525044,0.5544991,0.5562743,0.5578316,0.55918187,0.56036097,0.5614214,0.56242573,0.5634351,0.56449914,0.565639,0.5668521,0.56811297,0.5693928,0.57066524,0.5719247,0.5731726,0.5744069,0.5756034,0.5767075,0.57764125,0.57831675,0.5786523,0.5785994,0.5781506,0.5773453,0.57625866,0.57498485,0.5736095,0.57215255,0.57083774,0.5698944,0.5695429,0.5699845,0.5716965,0.5742935,0.57777536,0.5821422,0.5873938,SD
0.4260526,0.35146356,0.2843932,0.22484156,0.17280862,0.12829438,0.08823927,0.058050286,0.037862685,0.027021827,0.024278035,0.027951831,0.032419417,0.034847174,0.03522953,0.035230797,0.035750955,0.037341606,0.040648926,0.04629282,0.054684523,0.065871276,0.07945716,0.0945996,0.11012293,0.12470638,0.1371253,0.14645919,0.15219754,0.15422177,0.1527443,0.14826246,0.1415068,0.13333368,0.12459862,0.11602401,0.10811021,0.10111368,0.09507784,0.08986861,0.08523919,0.08093466,0.07678146,0.07269655,0.068647146,0.06460414,0.06054735,0.05651734,0.052637212,0.049105845,0.046236716,0.04454832,0.044831336,0.048123103,0.055615805,0.068528794,0.087955356,0.11464485,0.1487487,0.18966903,0.23610032,0.2862049,0.33782652,0.38871273,0.43676907,0.48028928,0.51811194,0.5496787,0.5749921,0.5945227,0.60908556,0.6196635,0.62723845,0.63266563,0.63662034,0.6395883,0.6418801,0.6437,0.64518386,0.6464318,0.6475136,0.64846194,0.64928967,0.64999527,0.65057504,0.6510333,0.65136915,0.6515974,0.65172887,0.651789,0.6518008,0.65178686,0.65177196,0.6517635,0.651772,0.65180135,0.65184015,0.65187323,0.6518643,0.6517657,0.6515086,0.65101576,0.6502037,0.6489876,0.64731216,0.64514613,0.6425112,0.6394856,0.6361955,0.63280153,0.6294908,0.6264046,0.62363553,0.62123597,0.6192161,0.6175255,0.61616915,0.6151469,0.6144588,0.6141048,DR
0.42412212,0.34700292,0.27833468,0.2181174,0.16635108,0.123035714,0.08668708,0.060456853,0.043681115,0.035106663,0.0331656,0.03616774,0.03917572,0.040021054,0.039456964,0.039397877,0.04031898,0.042422473,0.046047036,0.05161249,0.05949368,0.06984405,0.08242933,0.09657532,0.11126587,0.12526734,0.13734244,0.14650106,0.15213993,0.15406215,0.15243421,0.14774778,0.14075632,0.13235514,0.12343877,0.1147529,0.10680476,0.099849835,0.09392134,0.088873304,0.08444796,0.08038419,0.07649913,0.072703645,0.06896177,0.065244526,0.061533064,0.057866193,0.054357078,0.051174656,0.048568852,0.046956524,0.04699958,0.049614407,0.055920586,0.0671593,0.08456537,0.109161355,0.14147551,0.1813101,0.22769785,0.27900466,0.33310333,0.38760176,0.44012228,0.48858824,0.53145313,0.56781834,0.5974448,0.6206607,0.6382322,0.6511641,0.66050744,0.66721475,0.6720581,0.67560494,0.6782336,0.6801928,0.6816591,0.68275785,0.683587,0.68420535,0.68464476,0.6849267,0.68507487,0.6851158,0.68507385,0.68498254,0.68486995,0.6847681,0.6847107,0.6847182,0.6847879,0.6849058,0.6850375,0.68513983,0.6851592,0.6850402,0.6847266,0.68417364,0.6833357,0.682158,0.68057644,0.6785214,0.6759332,0.6727785,0.66906166,0.66484123,0.66024166,0.6554396,0.65065557,0.6460818,0.64187396,0.63813275,0.63491756,0.6322567,0.6300841,0.6283999,0.62720406,0.62649655,SD
0.42595956,0.35095465,0.28352433,0.22366863,0.17138752,0.12668103,0.08645833,0.056166835,0.035944346,0.025141662,0.02250511,0.026343033,0.030958945,0.033436265,0.033759158,0.033706143,0.034053322,0.035305906,0.038087234,0.043010883,0.05049692,0.06062617,0.07306125,0.08703484,0.10145157,0.11506006,0.1266873,0.13544285,0.14081934,0.14268874,0.1412405,0.1369419,0.13048877,0.12269874,0.11439087,0.106254116,0.098762676,0.092160076,0.08648533,0.0816088,0.07729351,0.073297225,0.06945341,0.06568292,0.061958473,0.058259487,0.054578014,0.05096367,0.047542345,0.044500865,0.042120352,0.04086584,0.041456275,0.044863503,0.052240327,0.06481505,0.083744064,0.109897204,0.14358701,0.18437776,0.2310884,0.28194252,0.33476585,0.38722596,0.43710396,0.48254916,0.5222663,0.5555991,0.58249515,0.6034061,0.61915416,0.6307461,0.6391882,0.6453627,0.64996487,0.6534847,0.6562426,0.6584419,0.6602193,0.6616789,0.6629021,0.66393816,0.6648118,0.6655374,0.66612965,0.666598,0.66695154,0.6671961,0.6673471,0.66742194,0.6674501,0.66745913,0.6674707,0.667502,0.66756624,0.66766316,0.66777927,0.66788906,0.66795456,0.66791743,0.66771954,0.6672919,0.6665653,0.66547966,0.66399103,0.6620838,0.65977407,0.6571111,0.6541687,0.65103036,0.6477766,0.6445285,0.64139915,0.6384763,0.6358236,0.6335768,0.63161457,0.62993693,0.6285439,0.62743545,SD
0.36715665,0.2948916,0.23140648,0.17670129,0.13077602,0.09363068,0.06580432,0.047401935,0.037059806,0.033055045,0.03357781,0.036925808,0.03926959,0.039573465,0.039385878,0.03997626,0.041385952,0.04360642,0.046698224,0.050793853,0.05604341,0.062498685,0.07001344,0.07821772,0.08657243,0.09441859,0.10109952,0.10610476,0.10913302,0.11009867,0.1091092,0.106444,0.102529995,0.09786873,0.0929513,0.088181965,0.08383297,0.08003691,0.076804,0.074044816,0.07160932,0.06935324,0.06718253,0.06505695,0.06296438,0.060894534,0.058843542,0.056842215,0.05496919,0.053344727,0.05214973,0.05167813,0.052376162,0.05484188,0.059794307,0.06802811,0.08034099,0.09741676,0.11966863,0.14709882,0.17924526,0.21519904,0.2536658,0.2930875,0.33181867,0.36832505,0.4013631,0.43011132,0.45421925,0.47378471,0.4892607,0.50131065,0.5106657,0.51801175,0.5239243,0.528833,0.5330253,0.5366776,0.53988665,0.54271346,0.54518956,0.5473326,0.5491602,0.5507049,0.55202216,0.5531836,0.5542621,0.55531704,0.5563861,0.5575035,0.55868274,0.5599333,0.5612559,0.56264865,0.56410336,0.5656045,0.5671178,0.5685876,0.5699367,0.571087,0.57195586,0.5724793,0.572607,0.57230836,0.5715748,0.5704163,0.5688656,0.5669778,0.5648373,0.5625716,0.56034434,0.55832016,0.5566389,0.55541164,0.55470735,0.55459875,0.55499405,0.5558932,0.55729616,0.559203,SD
0.42420724,0.34263572,0.27028313,0.2071495,0.15323485,0.10853914,0.072114676,0.046329726,0.030332953,0.022687022,0.0216465,0.025365803,0.028829837,0.030067962,0.03028495,0.031056164,0.032810416,0.03588762,0.040760547,0.047910217,0.057689335,0.070143975,0.08486975,0.10099924,0.117338724,0.13253506,0.14532603,0.15477766,0.16038239,0.16203605,0.15998428,0.15478224,0.14723326,0.13826944,0.12881322,0.11962901,0.1112292,0.10386218,0.09754417,0.09210025,0.08725033,0.082735516,0.078404136,0.074211985,0.07016275,0.066250294,0.062463738,0.05883369,0.05544422,0.05243873,0.050093595,0.04892919,0.049770046,0.053703543,0.061971474,0.07583277,0.0963881,0.12434322,0.1597491,0.2018909,0.24938552,0.30037346,0.35271436,0.4042106,0.45284343,0.49698722,0.5355574,0.5680453,0.594483,0.61534643,0.63145155,0.6437621,0.65321666,0.6606175,0.6665783,0.67152107,0.6757183,0.6793467,0.6825347,0.68537533,0.68793696,0.6902409,0.69227684,0.69402945,0.6954831,0.6966418,0.6975375,0.69822437,0.6987759,0.699276,0.69979185,0.7003671,0.7010198,0.7017555,0.7025528,0.7033954,0.70425665,0.7051039,0.70589197,0.70656365,0.70704406,0.7072424,0.7070631,0.7064046,0.70518565,0.70335495,0.70091134,0.6979218,0.69451326,0.6908818,0.687273,0.68390274,0.6809521,0.6785392,0.67672986,0.67555565,0.67494166,0.67488784,0.67539424,0.6764608,WW
